province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,validation_errors,validation_warnings,source
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,party_list,548,443,540,443,406,25,12,97,33,,ประชาชาติ,1,หนึ่ง,REVIEW,"vote sum mismatch: results=272, valid_ballots=406",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,party_list,548,443,540,443,406,25,12,97,34,,สร้างอนาคตไทย,1,หนึ่ง,REVIEW,"vote sum mismatch: results=272, valid_ballots=406",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,1,นายวุฒิพงษ์ นามบุตร,กล้าธรรม,84,แปดสิบสี่,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,2,นายประเสริฐ เผ่าพันธ์,ภูมิใจไทย,6,หก,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,3,นายประสพ สารสมัคร,เพื่อไทย,26,สิบหก,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,4,นายปรีชญา ฉ่ำมณี,ประชาชน,43,สี่สิบสาม,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,5,นายณรงค์ชัย วีระกุล,ไทรวมพลัง,233,สองร้อยสามสิบสาม,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,6,นายวิทยา ครองยุติ,ประชาธิปไตยใหม่,0,ศูนย์,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,7,เรืออากาศตรีประจวบ ทรัพย์สะอาด,พลังประชารัฐ,0,ศูนย์,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,8,นางสาวณฐพร บุญประสิทธิ์,ประชาธิปัตย์,3,สาม,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,9,นายเจริญชัย คำแฝง,เศรษฐกิจ,4,สี่,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,3,constituency,548,443,540,443,401,26,16,97,10,นายธัชชัย คมขำ,ไทยก้าวใหม่,2,สอง,WARNING,,"numeric/Thai vote mismatch for number 3: numeric=26, thai=16, text=สิบหก",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,1,,ไทยทรัพย์ทวี,4,สิ,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,2,,เพื่อชาติไทย,6,หก,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,3,,ใหม่,4,สิ,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,4,,มิติใหม่,0,คนปี,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,5,,รวมใจไทย,19,สิบสี่ สิบเก้า สุสาม,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,6,,รวมไทยสร้างชาติ,6,หก,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,7,,พลวัต,0,คนปี,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,8,,ประชาธิปไตยใหม่,4,สิ,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,9,,เพื่อไทย,73,เจ็ดสิบสาม,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,10,,ทางเลือกใหม่,3,สาม,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,11,,เศรษฐกิจ,12,สิบสอง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,12,,เสรีรวมไทย,3,สาม,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,13,,รวมพลังประชาชน,6,หก,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,14,,ท้องที่ไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,15,,อนาคตไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,16,,พลังเพื่อไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,17,,ไทยชนะ,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,18,,พลังสังคมใหม่,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,19,,สังคมประชาธิปไตยไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,20,,ฟิวชัน,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,21,,ไทรวมพลัง,105,หนึ่งร้อยห้า,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,22,,ก้าวอิสระ,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,23,,ปวงชนไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,24,,วิชชั่นใหม่,3,สาม,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,25,,เพื่อชีวิตใหม่,1,หนึ่ง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,26,,คลองไทย,1,หนึ่ง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,27,,ประชาธิปัตย์,15,สิบห้า,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,28,,ไทยก้าวหน้า,1,หนึ่ง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,29,,ไทยภักดี,1,หนึ่ง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,30,,แรงงานสร้างชาติ,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,31,,ประชากรไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,32,,ครูไทยเพื่อประชาชน,1,หนึ่ง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,33,,ประชาชาติ,1,หนึ่ง,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,party_list,651,512,640,512,464,27,21,128,34,,สร้างอนาคตไทย,0,ศูนย์,REVIEW,"vote sum mismatch: results=269, valid_ballots=464",,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,1,นายวุฒิพงษ์ นามบุตร,กล้าธรรม,117,หนึ่งร้อยสิบเจ็ด,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,2,นายประเสริฐ เผ่าพันธ์,ภูมิใจไทย,13,สิบสาม,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,3,นายประสพ สารสมัคร,เพื่อไทย,16,สิบหก,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,4,นายปรีชญา ฉ่ำมณี,ประชาชน,67,หกสิบเจ็ด,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,5,นายณรงค์ชัย วีระกุล,ไทรวมพลัง,251,สองร้อยห้าสิบเก้า,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,6,นายวิทยา ครองยุติ,ประชาธิปไตยใหม่,0,ศูนย์,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,7,เรืออากาศตรีประจวบ ทรัพย์สะอาด,พลังประชารัฐ,0,ศูนย์,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,8,นางสาวณฐพร บุญประสิทธิ์,ประชาธิปัตย์,2,สอง,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,9,นายเจริญชัย คำแฝง,เศรษฐกิจ,2,สอง,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,4,constituency,657,512,640,512,477,14,21,128,10,นายธัชชัย คมขำ,ไทยก้าวใหม่,1,หนึ่ง,WARNING,,"small vote mismatch: effective_sum=469, valid_ballots=477; numeric/Thai vote mismatch for number 5: numeric=251, thai=259, text=สองร้อยห้าสิบเก้า",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,1,,ไทยทรัพย์ทวี,26,ยี่สิบหก,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,2,,เพื่อชาติไทย,4,สี่,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,3,,ใหม่,2,สอง,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,4,,มิติใหม่,2,สอง,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,5,,รวมใจไทย,11,สิบเอ็ด,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,6,,รวมไทยสร้างชาติ,4,สี่,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,5,party_list,590,482,580,482,447,23,12,98,7,,พลวัต,0,-,WARNING,,"numeric/Thai vote mismatch for number 11: numeric=24, thai=23, text=ยี่สิบสาม",rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf
